v/tower_0/cg/resnet_v110/conv35/conv2d/Conv2D,1248
v/tower_0/cg/resnet_v120/conv66/conv2d/Conv2D,1247
v/tower_0/cg/resnet_v146/conv144/conv2d/Conv2D,1253
v/tower_0/cg/resnet_v131/conv98/conv2d/Conv2D,1317
v/tower_0/cg/resnet_v144/conv138/conv2d/Conv2D,1251
v/tower_0/cg/resnet_v10/conv3/conv2d/Conv2D,1841
v/tower_0/cg/resnet_v10/conv1/conv2d/Conv2D,1443
v/tower_0/cg/resnet_v124/conv77/conv2d/Conv2D,1309
v/tower_0/cg/resnet_v112/conv42/conv2d/Conv2D,1245
v/tower_0/cg/resnet_v140/conv124/conv2d/Conv2D,1365
v/tower_0/cg/resnet_v143/conv135/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v115/conv49/conv2d/Conv2D,1149
v/tower_0/cg/resnet_v130/conv95/conv2d/Conv2D,1316
v/tower_0/cg/resnet_v110/conv34/conv2d/Conv2D,1318
v/tower_0/cg/resnet_v134/conv107/conv2d/Conv2D,1315
v/tower_0/cg/resnet_v110/conv33/conv2d/Conv2D,1167
v/tower_0/cg/resnet_v17/conv25/conv2d/Conv2D,1334
v/tower_0/cg/resnet_v144/conv137/conv2d/Conv2D,1322
v/tower_0/cg/resnet_v18/conv27/conv2d/Conv2D,1172
v/tower_0/cg/resnet_v128/conv90/conv2d/Conv2D,1259
v/tower_0/cg/resnet_v142/conv131/conv2d/Conv2D,1323
v/tower_0/cg/resnet_v111/conv38/conv2d/Conv2D,1308
v/tower_0/cg/resnet_v147/conv145/conv2d/Conv2D,2374
v/tower_0/cg/resnet_v118/conv59/conv2d/Conv2D,1309
v/tower_0/cg/resnet_v117/conv57/conv2d/Conv2D,1244
v/tower_0/cg/resnet_v134/conv108/conv2d/Conv2D,1246
v/tower_0/cg/resnet_v118/conv58/conv2d/Conv2D,1354
v/tower_0/cg/resnet_v123/conv75/conv2d/Conv2D,1252
v/tower_0/cg/resnet_v127/conv86/conv2d/Conv2D,1304
v/tower_0/cg/resnet_v120/conv65/conv2d/Conv2D,1304
v/tower_0/cg/resnet_v111/conv36/conv2d/Conv2D,2353
