v/cg/resnet_v18/conv28/conv2d/kernel/read/_840	v/cg/resnet_v18/conv28/conv2d/kernel/read/_839
v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv40/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1457	v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv40/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1456
v/cg/resnet_v13/conv11/batchnorm11/beta/read/_555	v/cg/resnet_v13/conv11/batchnorm11/beta/read/_554
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/batchnorm27/FusedBatchNorm_grad/FusedBatchNormGrad/_1613	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/batchnorm27/FusedBatchNorm_grad/FusedBatchNormGrad/_1612
v/cg/resnet_v14/conv15/conv2d/kernel/read/_227	v/cg/resnet_v14/conv15/conv2d/kernel/read/_226
v_1/tower_1/gradients/AddN_151/_1851	v_1/tower_1/gradients/AddN_151/_1850
v/cg/resnet_v110/conv34/conv2d/kernel/read/_955	v/cg/resnet_v110/conv34/conv2d/kernel/read/_954
v/cg/resnet_v19/conv33/conv2d/kernel/read/_937	v/cg/resnet_v19/conv33/conv2d/kernel/read/_936
v/tower_0/gradients/v/tower_0/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1/_1297	v/tower_0/gradients/v/tower_0/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1/_1296
v/cg/resnet_v110/conv34/batchnorm34/beta/read/_959	v/cg/resnet_v110/conv34/batchnorm34/beta/read/_958
v/cg/resnet_v18/conv30/conv2d/kernel/read/_880	v/cg/resnet_v18/conv30/conv2d/kernel/read/_879
v/cg/resnet_v110/conv35/conv2d/kernel/read/_973	v/cg/resnet_v110/conv35/conv2d/kernel/read/_972
v/cg/resnet_v17/conv25/batchnorm25/beta/read/_285	v/cg/resnet_v17/conv25/batchnorm25/beta/read/_284
v_1/tower_1/gradients/AddN_167/_1911	v_1/tower_1/gradients/AddN_167/_1910
v/cg/resnet_v19/conv31/conv2d/kernel/read/_901	v/cg/resnet_v19/conv31/conv2d/kernel/read/_900
v/cg/resnet_v114/conv48/batchnorm48/beta/read/_105	v/cg/resnet_v114/conv48/batchnorm48/beta/read/_104
v/tower_0/cg/resnet_v15/conv18/batchnorm18/FusedBatchNorm/_673	v/tower_0/cg/resnet_v15/conv18/batchnorm18/FusedBatchNorm/_672
v_1/tower_1/gradients/AddN_153/_1855	v_1/tower_1/gradients/AddN_153/_1854
v_1/tower_1/gradients/AddN_114/_1719	v_1/tower_1/gradients/AddN_114/_1718
v/cg/conv0/batchnorm0/beta/read/_347	v/cg/conv0/batchnorm0/beta/read/_346
v/cg/resnet_v11/conv5/batchnorm5/beta/read/_177	v/cg/resnet_v11/conv5/batchnorm5/beta/read/_176
v/cg/resnet_v10/conv3/batchnorm3/beta/read/_401	v/cg/resnet_v10/conv3/batchnorm3/beta/read/_400
v/cg/resnet_v112/conv42/batchnorm42/gamma/read/_73	v/cg/resnet_v112/conv42/batchnorm42/gamma/read/_72
v/cg/resnet_v113/conv43/conv2d/kernel/read/_1125	v/cg/resnet_v113/conv43/conv2d/kernel/read/_1124
v/cg/resnet_v10/conv2/batchnorm2/gamma/read/_157	v/cg/resnet_v10/conv2/batchnorm2/gamma/read/_156
v/cg/resnet_v13/conv12/conv2d/kernel/read/_551	v/cg/resnet_v13/conv12/conv2d/kernel/read/_550
v/cg/resnet_v112/conv40/conv2d/kernel/read/_1063	v/cg/resnet_v112/conv40/conv2d/kernel/read/_1062
v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv31/batchnorm31/FusedBatchNorm_grad/FusedBatchNormGrad/_1561	v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv31/batchnorm31/FusedBatchNorm_grad/FusedBatchNormGrad/_1560
v_1/tower_1/gradients/AddN_157/_1875	v_1/tower_1/gradients/AddN_157/_1874
v_1/tower_1/gradients/AddN_37/_1435	v_1/tower_1/gradients/AddN_37/_1434
v/cg/resnet_v114/conv48/conv2d/kernel/read/_1207	v/cg/resnet_v114/conv48/conv2d/kernel/read/_1206
v/cg/resnet_v17/conv24/batchnorm24/beta/read/_789	v/cg/resnet_v17/conv24/batchnorm24/beta/read/_788
v/cg/resnet_v114/conv47/conv2d/kernel/read/_1186	v/cg/resnet_v114/conv47/conv2d/kernel/read/_1185
v/cg/resnet_v113/conv43/batchnorm43/gamma/read/_1129	v/cg/resnet_v113/conv43/batchnorm43/gamma/read/_1128
v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv17/batchnorm17/FusedBatchNorm_grad/FusedBatchNormGrad/_1725	v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv17/batchnorm17/FusedBatchNorm_grad/FusedBatchNormGrad/_1724
v/cg/resnet_v113/conv44/batchnorm44/beta/read/_1135	v/cg/resnet_v113/conv44/batchnorm44/beta/read/_1134
v/cg/resnet_v19/conv31/conv2d/kernel/read/_317	v/cg/resnet_v19/conv31/conv2d/kernel/read/_316
v/cg/resnet_v18/conv30/batchnorm30/gamma/read/_885	v/cg/resnet_v18/conv30/batchnorm30/gamma/read/_884
v_1/tower_1/gradients/AddN_77/_1579	v_1/tower_1/gradients/AddN_77/_1578
v/tower_0/cg/resnet_v14/conv15/batchnorm15/FusedBatchNorm/_621	v/tower_0/cg/resnet_v14/conv15/batchnorm15/FusedBatchNorm/_620
v_1/tower_1/gradients/AddN_57/_1507	v_1/tower_1/gradients/AddN_57/_1506
v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv12/batchnorm12/FusedBatchNorm_grad/FusedBatchNormGrad/_1797	v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv12/batchnorm12/FusedBatchNorm_grad/FusedBatchNormGrad/_1796
v/cg/resnet_v15/conv20/conv2d/kernel/read/_696	v/cg/resnet_v15/conv20/conv2d/kernel/read/_695
v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv9/batchnorm9/FusedBatchNorm_grad/FusedBatchNormGrad/_1825	v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv9/batchnorm9/FusedBatchNorm_grad/FusedBatchNormGrad/_1824
v/cg/resnet_v111/conv37/batchnorm37/gamma/read/_43	v/cg/resnet_v111/conv37/batchnorm37/gamma/read/_42
v/cg/resnet_v113/conv45/batchnorm45/gamma/read/_85	v/cg/resnet_v113/conv45/batchnorm45/gamma/read/_84
v/cg/resnet_v17/conv25/batchnorm25/beta/read/_793	v/cg/resnet_v17/conv25/batchnorm25/beta/read/_792
v/tower_0/cg/resnet_v114/conv49/batchnorm49/FusedBatchNorm/_1233	v/tower_0/cg/resnet_v114/conv49/batchnorm49/FusedBatchNorm/_1232
v/cg/resnet_v115/conv50/conv2d/kernel/read/_1243	v/cg/resnet_v115/conv50/conv2d/kernel/read/_1242
v/cg/resnet_v15/conv20/batchnorm20/gamma/read/_705	v/cg/resnet_v15/conv20/batchnorm20/gamma/read/_704
v/cg/resnet_v15/conv18/batchnorm18/beta/read/_671	v/cg/resnet_v15/conv18/batchnorm18/beta/read/_670
v/cg/resnet_v12/conv8/conv2d/kernel/read/_487	v/cg/resnet_v12/conv8/conv2d/kernel/read/_486
v/cg/resnet_v17/conv26/batchnorm26/gamma/read/_813	v/cg/resnet_v17/conv26/batchnorm26/gamma/read/_812
v/cg/resnet_v11/conv7/conv2d/kernel/read/_469	v/cg/resnet_v11/conv7/conv2d/kernel/read/_468
v/cg/resnet_v12/conv10/batchnorm10/gamma/read/_205	v/cg/resnet_v12/conv10/batchnorm10/gamma/read/_204
v/cg/resnet_v12/conv9/conv2d/kernel/read/_502	v/cg/resnet_v12/conv9/conv2d/kernel/read/_501
v/cg/resnet_v112/conv42/batchnorm42/gamma/read/_1101	v/cg/resnet_v112/conv42/batchnorm42/gamma/read/_1100
v/cg/resnet_v115/conv50/batchnorm50/beta/read/_1247	v/cg/resnet_v115/conv50/batchnorm50/beta/read/_1246
v/cg/resnet_v12/conv8/batchnorm8/beta/read/_491	v/cg/resnet_v12/conv8/batchnorm8/beta/read/_490
v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv14/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1781	v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv14/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1780
v/cg/resnet_v112/conv42/conv2d/kernel/read/_1092	v/cg/resnet_v112/conv42/conv2d/kernel/read/_1091
v/cg/resnet_v15/conv20/conv2d/kernel/read/_700	v/cg/resnet_v15/conv20/conv2d/kernel/read/_699
v/tower_0/gradients/v/tower_0/cg/resnet_v18/conv28/batchnorm28/FusedBatchNorm_grad/FusedBatchNormGrad/_1597	v/tower_0/gradients/v/tower_0/cg/resnet_v18/conv28/batchnorm28/FusedBatchNorm_grad/FusedBatchNormGrad/_1596
v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm/_945	v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm/_944
v_1/tower_1/gradients/AddN_174/_1935	v_1/tower_1/gradients/AddN_174/_1934
v/cg/resnet_v17/conv27/conv2d/kernel/read/_293	v/cg/resnet_v17/conv27/conv2d/kernel/read/_292
v/cg/resnet_v10/conv2/conv2d/kernel/read/_358	v/cg/resnet_v10/conv2/conv2d/kernel/read/_357
v/cg/resnet_v112/conv40/conv2d/kernel/read/_1060	v/cg/resnet_v112/conv40/conv2d/kernel/read/_1059
v/cg/resnet_v111/conv38/batchnorm38/beta/read/_1031	v/cg/resnet_v111/conv38/batchnorm38/beta/read/_1030
v/cg/resnet_v18/conv29/conv2d/kernel/read/_862	v/cg/resnet_v18/conv29/conv2d/kernel/read/_861
v_1/tower_1/gradients/AddN_18/_1371	v_1/tower_1/gradients/AddN_18/_1370
v/cg/conv0/batchnorm0/gamma/read/_345	v/cg/conv0/batchnorm0/gamma/read/_344
v/cg/resnet_v113/conv44/conv2d/kernel/read/_1122	v/cg/resnet_v113/conv44/conv2d/kernel/read/_1121
v/cg/resnet_v18/conv30/batchnorm30/beta/read/_887	v/cg/resnet_v18/conv30/batchnorm30/beta/read/_886
report_uninitialized_variables/IsVariableInitialized_270/_9	report_uninitialized_variables/IsVariableInitialized_270/_8
v/cg/resnet_v13/conv14/conv2d/kernel/read/_592	v/cg/resnet_v13/conv14/conv2d/kernel/read/_591
v/tower_0/cg/resnet_v18/conv29/batchnorm29/FusedBatchNorm/_873	v/tower_0/cg/resnet_v18/conv29/batchnorm29/FusedBatchNorm/_872
v/cg/resnet_v111/conv37/conv2d/kernel/read/_41	v/cg/resnet_v111/conv37/conv2d/kernel/read/_40
v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv8/batchnorm8/FusedBatchNorm_grad/FusedBatchNormGrad/_1833	v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv8/batchnorm8/FusedBatchNorm_grad/FusedBatchNormGrad/_1832
v_1/tower_1/gradients/AddN_86/_1607	v_1/tower_1/gradients/AddN_86/_1606
v/cg/resnet_v12/conv8/batchnorm8/gamma/read/_489	v/cg/resnet_v12/conv8/batchnorm8/gamma/read/_488
v/cg/resnet_v18/conv28/conv2d/kernel/read/_847	v/cg/resnet_v18/conv28/conv2d/kernel/read/_846
v/cg/resnet_v113/conv44/conv2d/kernel/read/_77	v/cg/resnet_v113/conv44/conv2d/kernel/read/_76
v/cg/resnet_v12/conv8/conv2d/kernel/read/_480	v/cg/resnet_v12/conv8/conv2d/kernel/read/_479
v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm_grad/FusedBatchNormGrad/_1353	v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm_grad/FusedBatchNormGrad/_1352
v/cg/resnet_v115/conv51/batchnorm51/beta/read/_1265	v/cg/resnet_v115/conv51/batchnorm51/beta/read/_1264
v_1/tower_1/gradients/AddN_64/_1531	v_1/tower_1/gradients/AddN_64/_1530
v_1/tower_1/gradients/AddN_102/_1667	v_1/tower_1/gradients/AddN_102/_1666
v/cg/resnet_v110/conv34/batchnorm34/beta/read/_27	v/cg/resnet_v110/conv34/batchnorm34/beta/read/_26
v_1/tower_1/gradients/AddN_51/_1491	v_1/tower_1/gradients/AddN_51/_1490
v/cg/resnet_v16/conv22/batchnorm22/gamma/read/_741	v/cg/resnet_v16/conv22/batchnorm22/gamma/read/_740
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv1/batchnorm1/FusedBatchNorm_grad/FusedBatchNormGrad/_1881	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv1/batchnorm1/FusedBatchNorm_grad/FusedBatchNormGrad/_1880
v/cg/resnet_v17/conv27/conv2d/kernel/read/_822	v/cg/resnet_v17/conv27/conv2d/kernel/read/_821
v/cg/resnet_v10/conv4/batchnorm4/gamma/read/_169	v/cg/resnet_v10/conv4/batchnorm4/gamma/read/_168
v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv9/batchnorm9/FusedBatchNorm_grad/FusedBatchNormGrad/_1821	v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv9/batchnorm9/FusedBatchNorm_grad/FusedBatchNormGrad/_1820
v/cg/resnet_v13/conv12/conv2d/kernel/read/_209	v/cg/resnet_v13/conv12/conv2d/kernel/read/_208
v/cg/resnet_v11/conv7/conv2d/kernel/read/_466	v/cg/resnet_v11/conv7/conv2d/kernel/read/_465
v/cg/resnet_v10/conv4/conv2d/kernel/read/_412	v/cg/resnet_v10/conv4/conv2d/kernel/read/_411
v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv21/batchnorm21/FusedBatchNorm_grad/FusedBatchNormGrad/_1677	v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv21/batchnorm21/FusedBatchNorm_grad/FusedBatchNormGrad/_1676
v/cg/resnet_v10/conv2/conv2d/kernel/read/_366	v/cg/resnet_v10/conv2/conv2d/kernel/read/_365
v/tower_0/cg/resnet_v19/conv32/batchnorm32/FusedBatchNorm/_925	v/tower_0/cg/resnet_v19/conv32/batchnorm32/FusedBatchNorm/_924
v/cg/resnet_v11/conv5/batchnorm5/gamma/read/_175	v/cg/resnet_v11/conv5/batchnorm5/gamma/read/_174
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv25/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1649	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv25/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1648
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1925	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1924
v/cg/resnet_v14/conv17/conv2d/kernel/read/_649	v/cg/resnet_v14/conv17/conv2d/kernel/read/_648
v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv16/batchnorm16/FusedBatchNorm_grad/FusedBatchNormGrad/_1737	v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv16/batchnorm16/FusedBatchNorm_grad/FusedBatchNormGrad/_1736
v/cg/resnet_v115/conv51/conv2d/kernel/read/_1261	v/cg/resnet_v115/conv51/conv2d/kernel/read/_1260
v/cg/resnet_v13/conv14/batchnorm14/gamma/read/_597	v/cg/resnet_v13/conv14/batchnorm14/gamma/read/_596
v/cg/resnet_v17/conv26/conv2d/kernel/read/_811	v/cg/resnet_v17/conv26/conv2d/kernel/read/_810
v/cg/resnet_v115/conv52/batchnorm52/beta/read/_1283	v/cg/resnet_v115/conv52/batchnorm52/beta/read/_1282
v_1/tower_1/gradients/AddN_150/_1843	v_1/tower_1/gradients/AddN_150/_1842
v/cg/resnet_v12/conv9/conv2d/kernel/read/_505	v/cg/resnet_v12/conv9/conv2d/kernel/read/_504
v/cg/resnet_v112/conv42/conv2d/kernel/read/_1096	v/cg/resnet_v112/conv42/conv2d/kernel/read/_1095
v/cg/resnet_v113/conv45/conv2d/kernel/read/_1153	v/cg/resnet_v113/conv45/conv2d/kernel/read/_1152
v/cg/resnet_v17/conv24/conv2d/kernel/read/_783	v/cg/resnet_v17/conv24/conv2d/kernel/read/_782
v_1/tower_1/gradients/AddN_138/_1799	v_1/tower_1/gradients/AddN_138/_1798
v/cg/resnet_v110/conv34/conv2d/kernel/read/_952	v/cg/resnet_v110/conv34/conv2d/kernel/read/_951
v/cg/resnet_v14/conv16/batchnorm16/gamma/read/_633	v/cg/resnet_v14/conv16/batchnorm16/gamma/read/_632
v/cg/resnet_v113/conv44/batchnorm44/beta/read/_81	v/cg/resnet_v113/conv44/batchnorm44/beta/read/_80
v/cg/resnet_v14/conv15/batchnorm15/beta/read/_617	v/cg/resnet_v14/conv15/batchnorm15/beta/read/_616
v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm_grad/FusedBatchNormGrad/_1357	v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm_grad/FusedBatchNormGrad/_1356
v/cg/resnet_v111/conv37/batchnorm37/beta/read/_1013	v/cg/resnet_v111/conv37/batchnorm37/beta/read/_1012
v/cg/resnet_v112/conv41/conv2d/kernel/read/_1074	v/cg/resnet_v112/conv41/conv2d/kernel/read/_1073
v/cg/resnet_v115/conv52/batchnorm52/gamma/read/_1281	v/cg/resnet_v115/conv52/batchnorm52/gamma/read/_1280
v/cg/resnet_v114/conv48/batchnorm48/gamma/read/_103	v/cg/resnet_v114/conv48/batchnorm48/gamma/read/_102
v/cg/resnet_v111/conv39/batchnorm39/gamma/read/_55	v/cg/resnet_v111/conv39/batchnorm39/gamma/read/_54
v/cg/resnet_v17/conv25/conv2d/kernel/read/_780	v/cg/resnet_v17/conv25/conv2d/kernel/read/_779
v/cg/resnet_v13/conv11/batchnorm11/gamma/read/_139	v/cg/resnet_v13/conv11/batchnorm11/gamma/read/_138
v/cg/resnet_v13/conv13/batchnorm13/gamma/read/_579	v/cg/resnet_v13/conv13/batchnorm13/gamma/read/_578
v/cg/resnet_v14/conv15/conv2d/kernel/read/_613	v/cg/resnet_v14/conv15/conv2d/kernel/read/_612
v/cg/resnet_v11/conv6/batchnorm6/gamma/read/_181	v/cg/resnet_v11/conv6/batchnorm6/gamma/read/_180
v/cg/resnet_v115/conv52/conv2d/kernel/read/_1279	v/cg/resnet_v115/conv52/conv2d/kernel/read/_1278
v/cg/resnet_v16/conv22/batchnorm22/beta/read/_273	v/cg/resnet_v16/conv22/batchnorm22/beta/read/_272
v/cg/resnet_v110/conv35/batchnorm35/gamma/read/_975	v/cg/resnet_v110/conv35/batchnorm35/gamma/read/_974
v/cg/resnet_v15/conv19/conv2d/kernel/read/_685	v/cg/resnet_v15/conv19/conv2d/kernel/read/_684
v/cg/resnet_v14/conv17/conv2d/kernel/read/_239	v/cg/resnet_v14/conv17/conv2d/kernel/read/_238
v/cg/resnet_v11/conv7/batchnorm7/beta/read/_473	v/cg/resnet_v11/conv7/batchnorm7/beta/read/_472
v/cg/resnet_v110/conv34/conv2d/kernel/read/_948	v/cg/resnet_v110/conv34/conv2d/kernel/read/_947
v/tower_0/cg/resnet_v12/conv8/batchnorm8/FusedBatchNorm/_495	v/tower_0/cg/resnet_v12/conv8/batchnorm8/FusedBatchNorm/_494
v/tower_0/cg/resnet_v115/conv51/batchnorm51/FusedBatchNorm/_1267	v/tower_0/cg/resnet_v115/conv51/batchnorm51/FusedBatchNorm/_1266
v/cg/resnet_v12/conv10/batchnorm10/beta/read/_207	v/cg/resnet_v12/conv10/batchnorm10/beta/read/_206
v/cg/resnet_v13/conv14/conv2d/kernel/read/_588	v/cg/resnet_v13/conv14/conv2d/kernel/read/_587
v/cg/resnet_v13/conv11/conv2d/kernel/read/_137	v/cg/resnet_v13/conv11/conv2d/kernel/read/_136
v/cg/resnet_v13/conv14/conv2d/kernel/read/_595	v/cg/resnet_v13/conv14/conv2d/kernel/read/_594
v/cg/resnet_v12/conv8/conv2d/kernel/read/_484	v/cg/resnet_v12/conv8/conv2d/kernel/read/_483
v/cg/resnet_v17/conv26/conv2d/kernel/read/_287	v/cg/resnet_v17/conv26/conv2d/kernel/read/_286
v_1/tower_1/gradients/AddN_141/_1815	v_1/tower_1/gradients/AddN_141/_1814
v/cg/conv0/conv2d/kernel/read/_340	v/cg/conv0/conv2d/kernel/read/_339
v/tower_0/cg/resnet_v11/conv6/batchnorm6/FusedBatchNorm/_459	v/tower_0/cg/resnet_v11/conv6/batchnorm6/FusedBatchNorm/_458
v_1/tower_1/gradients/AddN_58/_1515	v_1/tower_1/gradients/AddN_58/_1514
v/cg/resnet_v16/conv23/batchnorm23/beta/read/_279	v/cg/resnet_v16/conv23/batchnorm23/beta/read/_278
v/cg/resnet_v17/conv26/conv2d/kernel/read/_804	v/cg/resnet_v17/conv26/conv2d/kernel/read/_803
v/cg/resnet_v12/conv10/conv2d/kernel/read/_203	v/cg/resnet_v12/conv10/conv2d/kernel/read/_202
v/cg/resnet_v10/conv4/batchnorm4/beta/read/_171	v/cg/resnet_v10/conv4/batchnorm4/beta/read/_170
v/tower_0/cg/resnet_v111/conv37/batchnorm37/FusedBatchNorm/_1017	v/tower_0/cg/resnet_v111/conv37/batchnorm37/FusedBatchNorm/_1016
v/cg/resnet_v17/conv26/conv2d/kernel/read/_808	v/cg/resnet_v17/conv26/conv2d/kernel/read/_807
v/cg/resnet_v16/conv23/conv2d/kernel/read/_757	v/cg/resnet_v16/conv23/conv2d/kernel/read/_756
v/cg/resnet_v16/conv22/conv2d/kernel/read/_736	v/cg/resnet_v16/conv22/conv2d/kernel/read/_735
v/cg/resnet_v113/conv43/batchnorm43/beta/read/_1131	v/cg/resnet_v113/conv43/batchnorm43/beta/read/_1130
v_1/tower_1/gradients/AddN_89/_1623	v_1/tower_1/gradients/AddN_89/_1622
v/cg/resnet_v18/conv29/batchnorm29/beta/read/_309	v/cg/resnet_v18/conv29/batchnorm29/beta/read/_308
v/cg/resnet_v112/conv41/batchnorm41/gamma/read/_67	v/cg/resnet_v112/conv41/batchnorm41/gamma/read/_66
v/cg/resnet_v14/conv17/conv2d/kernel/read/_646	v/cg/resnet_v14/conv17/conv2d/kernel/read/_645
v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv45/batchnorm45/FusedBatchNorm_grad/FusedBatchNormGrad/_1401	v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv45/batchnorm45/FusedBatchNorm_grad/FusedBatchNormGrad/_1400
v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm/_1251	v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm/_1250
v/cg/resnet_v16/conv23/conv2d/kernel/read/_754	v/cg/resnet_v16/conv23/conv2d/kernel/read/_753
v/cg/resnet_v10/conv1/conv2d/kernel/read/_362	v/cg/resnet_v10/conv1/conv2d/kernel/read/_361
v/cg/resnet_v19/conv32/conv2d/kernel/read/_919	v/cg/resnet_v19/conv32/conv2d/kernel/read/_918
v/cg/resnet_v10/conv1/batchnorm1/gamma/read/_145	v/cg/resnet_v10/conv1/batchnorm1/gamma/read/_144
v/cg/resnet_v15/conv19/batchnorm19/beta/read/_255	v/cg/resnet_v15/conv19/batchnorm19/beta/read/_254
v/cg/resnet_v13/conv13/conv2d/kernel/read/_574	v/cg/resnet_v13/conv13/conv2d/kernel/read/_573
v/cg/resnet_v110/conv34/batchnorm34/gamma/read/_957	v/cg/resnet_v110/conv34/batchnorm34/gamma/read/_956
v/cg/resnet_v13/conv11/conv2d/kernel/read/_549	v/cg/resnet_v13/conv11/conv2d/kernel/read/_548
v/cg/resnet_v10/conv1/batchnorm1/gamma/read/_373	v/cg/resnet_v10/conv1/batchnorm1/gamma/read/_372
v/cg/resnet_v115/conv50/conv2d/kernel/read/_1240	v/cg/resnet_v115/conv50/conv2d/kernel/read/_1239
v/cg/resnet_v10/conv3/conv2d/kernel/read/_394	v/cg/resnet_v10/conv3/conv2d/kernel/read/_393
v/tower_0/cg/resnet_v15/conv20/batchnorm20/FusedBatchNorm/_711	v/tower_0/cg/resnet_v15/conv20/batchnorm20/FusedBatchNorm/_710
v/cg/resnet_v11/conv6/batchnorm6/beta/read/_183	v/cg/resnet_v11/conv6/batchnorm6/beta/read/_182
v_1/tower_1/gradients/AddN_39/_1439	v_1/tower_1/gradients/AddN_39/_1438
v/cg/resnet_v114/conv49/conv2d/kernel/read/_1218	v/cg/resnet_v114/conv49/conv2d/kernel/read/_1217
v/cg/resnet_v10/conv1/conv2d/kernel/read/_369	v/cg/resnet_v10/conv1/conv2d/kernel/read/_368
v_1/tower_1/gradients/AddN_170/_1923	v_1/tower_1/gradients/AddN_170/_1922
v/cg/resnet_v19/conv32/batchnorm32/beta/read/_923	v/cg/resnet_v19/conv32/batchnorm32/beta/read/_922
v/cg/resnet_v10/conv4/conv2d/kernel/read/_167	v/cg/resnet_v10/conv4/conv2d/kernel/read/_166
v/cg/resnet_v113/conv43/conv2d/kernel/read/_1118	v/cg/resnet_v113/conv43/conv2d/kernel/read/_1117
v/cg/resnet_v112/conv41/conv2d/kernel/read/_1078	v/cg/resnet_v112/conv41/conv2d/kernel/read/_1077
v/cg/resnet_v14/conv16/conv2d/kernel/read/_631	v/cg/resnet_v14/conv16/conv2d/kernel/read/_630
v/tower_0/cg/resnet_v11/conv7/batchnorm7/FusedBatchNorm/_475	v/tower_0/cg/resnet_v11/conv7/batchnorm7/FusedBatchNorm/_474
v/cg/resnet_v17/conv25/conv2d/kernel/read/_785	v/cg/resnet_v17/conv25/conv2d/kernel/read/_784
v/cg/resnet_v15/conv18/conv2d/kernel/read/_667	v/cg/resnet_v15/conv18/conv2d/kernel/read/_666
v/cg/resnet_v19/conv32/batchnorm32/beta/read/_327	v/cg/resnet_v19/conv32/batchnorm32/beta/read/_326
v/cg/resnet_v10/conv3/conv2d/kernel/read/_397	v/cg/resnet_v10/conv3/conv2d/kernel/read/_396
v/cg/resnet_v11/conv6/conv2d/kernel/read/_448	v/cg/resnet_v11/conv6/conv2d/kernel/read/_447
v/tower_0/cg/resnet_v14/conv16/batchnorm16/FusedBatchNorm/_639	v/tower_0/cg/resnet_v14/conv16/batchnorm16/FusedBatchNorm/_638
v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv16/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1745	v/tower_0/gradients/v/tower_0/cg/resnet_v14/conv16/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1744
v/cg/resnet_v13/conv12/batchnorm12/gamma/read/_557	v/cg/resnet_v13/conv12/batchnorm12/gamma/read/_556
v/cg/resnet_v17/conv27/conv2d/kernel/read/_826	v/cg/resnet_v17/conv27/conv2d/kernel/read/_825
v/cg/resnet_v114/conv49/batchnorm49/gamma/read/_1227	v/cg/resnet_v114/conv49/batchnorm49/gamma/read/_1226
v/tower_0/cg/resnet_v13/conv11/batchnorm11/FusedBatchNorm/_561	v/tower_0/cg/resnet_v13/conv11/batchnorm11/FusedBatchNorm/_560
v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm_grad/FusedBatchNormGrad/_1533	v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm_grad/FusedBatchNormGrad/_1532
v_1/tower_1/gradients/AddN_88/_1615	v_1/tower_1/gradients/AddN_88/_1614
v/cg/resnet_v114/conv48/batchnorm48/gamma/read/_1209	v/cg/resnet_v114/conv48/batchnorm48/gamma/read/_1208
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm_grad/FusedBatchNormGrad/_1305	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm_grad/FusedBatchNormGrad/_1304
