v/tower_0/cg/incept_v4_b0/conv50/Relu,90
v/tower_0/cg/incept_v4_b0_1/conv56/Relu,89
v/tower_0/cg/incept_v4_b0_3/conv73/Relu,52
v/tower_0/cg/incept_v4_ra0/conv41/Relu,374
v/tower_0/cg/incept_v4_b0_5/conv95/Relu,77
v/tower_0/cg/incept_v4_b0_6/conv106/Relu,89
v/tower_0/cg/incept_v4_c0/conv127/Relu,25
v/tower_0/cg/incept_v4_a0_3/conv34/Relu,107
v/tower_0/cg/incept_v4_a0_1/conv23/Relu,160
v/tower_0/cg/incept_v4_b0_6/conv110/Relu,89
v/tower_0/cg/incept_v4_a0_1/conv24/Relu,160
v/tower_0/cg/incept_v4_b0_3/conv81/Relu,88
v/tower_0/cg/incept_v4_sb0/conv9/Relu,661
v/tower_0/cg/incept_v4_a0/conv14/Relu,160
v/tower_0/cg/incept_v4_b0_3/conv76/Relu,89
v/tower_0/cg/incept_v4_b0_5/conv97/Relu,102
v/tower_0/cg/incept_v4_c0_2/conv148/Relu,27
v/tower_0/cg/incept_v4_c0_1/conv134/Relu,36
v/tower_0/cg/incept_v4_c0_2/conv147/Relu,26
v/tower_0/cg/incept_v4_b0_5/conv98/Relu,76
v/tower_0/cg/incept_v4_c0_1/conv138/Relu,27
v/tower_0/cg/incept_v4_b0_6/conv112/Relu,101
v/tower_0/cg/incept_v4_c0/conv122/Relu,25
v/tower_0/cg/incept_v4_b0_5/conv102/Relu,101
v/tower_0/cg/incept_v4_b0_2/conv65/Relu,77
v/tower_0/cg/incept_v4_b0_2/conv67/Relu,103
v/tower_0/cg/incept_v4_a0/conv13/Relu,109
v/tower_0/cg/incept_v4_b0_6/conv107/Relu,101
v/tower_0/cg/incept_v4_b0_2/conv68/Relu,80
v/tower_0/cg/incept_v4_c0/conv126/Relu,46
v/tower_0/cg/incept_v4_b0/conv52/Relu,102
v/tower_0/cg/incept_v4_c0/conv128/Relu,24
v/tower_0/cg/incept_v4_c0/conv125/Relu,41
v/tower_0/cg/incept_v4_b0_1/conv54/Relu,151
v/tower_0/cg/incept_v4_rb0/conv118/Relu,30
v/tower_0/cg/incept_v4_sb0/conv4/Relu,463
v/tower_0/cg/incept_v4_b0/conv46/Relu,89
v/tower_0/cg/incept_v4_a0_2/conv31/Relu,160
v/tower_0/cg/incept_v4_ra0/conv40/Relu,319
v/tower_0/cg/incept_v4_b0_5/conv101/Relu,90
v/tower_0/cg/incept_v4_c0_1/conv130/Relu,25
v/tower_0/cg/incept_v4_b0_2/conv69/Relu,76
v/tower_0/cg/incept_v4_a0/conv12/Relu,160
v/tower_0/cg/incept_v4_c0/conv123/Relu,24
v/tower_0/cg/incept_v4_a0/conv17/Relu,160
v/tower_0/cg/incept_v4_b0_2/conv72/Relu,102
v/tower_0/cg/incept_v4_c0/conv119/Relu,24
v/tower_0/cg/incept_v4_b0_1/conv58/Relu,76
v/tower_0/cg/incept_v4_b0/conv51/Relu,90
v/tower_0/cg/incept_v4_b0_3/conv74/Relu,152
v/tower_0/cg/incept_v4_b0_2/conv70/Relu,90
v/tower_0/cg/incept_v4_sb0/conv5/Relu,660
v/tower_0/cg/incept_v4_b0/conv43/Relu,53
v/tower_0/cg/incept_v4_rb0/conv114/Relu,22
v/tower_0/cg/incept_v4_a0_3/conv35/Relu,160
v/tower_0/cg/incept_v4_b0/conv48/Relu,77
v/tower_0/cg/incept_v4_a0_2/conv30/Relu,160
v/tower_0/cg/incept_v4_b0/conv49/Relu,77
v/tower_0/cg/incept_v4_b0_1/conv53/Relu,53
v/tower_0/cg/incept_v4_c0/conv120/Relu,25
v/tower_0/cg/incept_v4_c0_2/conv144/Relu,38
v/tower_0/cg/incept_v4_b0_6/conv111/Relu,89
v/tower_0/cg/incept_v4_b0_1/conv61/Relu,89
v/tower_0/cg/incept_v4_rb0/conv113/Relu,79
v/tower_0/cg/incept_v4_c0_1/conv135/Relu,40
v/tower_0/cg/incept_v4_b0_6/conv105/Relu,77
v/tower_0/cg/incept_v4_b0_1/conv62/Relu,101
v/tower_0/cg/incept_v4_b0_2/conv63/Relu,52
v/tower_0/cg/conv0/Relu,973
v/tower_0/cg/conv2/Relu,1901
v/tower_0/cg/incept_v4_b0_3/conv78/Relu,76
v/tower_0/cg/incept_v4_b0_2/conv66/Relu,88
v/tower_0/cg/incept_v4_a0_1/conv20/Relu,109
v/tower_0/cg/incept_v4_a0_3/conv36/Relu,107
v/tower_0/cg/incept_v4_b0_4/conv85/Relu,76
v/tower_0/cg/incept_v4_c0/conv124/Relu,36
v/tower_0/cg/incept_v4_b0_6/conv103/Relu,53
v/tower_0/cg/incept_v4_b0_4/conv90/Relu,89
v/tower_0/cg/incept_v4_b0_2/conv64/Relu,151
v/tower_0/cg/incept_v4_c0_2/conv143/Relu,24
v/tower_0/cg/incept_v4_b0_4/conv87/Relu,101
v/tower_0/cg/incept_v4_c0_2/conv142/Relu,25
v/tower_0/cg/incept_v4_b0_5/conv99/Relu,78
v/tower_0/cg/incept_v4_b0_4/conv88/Relu,77
v/tower_0/cg/incept_v4_sb0/conv8/Relu,464
v/tower_0/cg/incept_v4_a0/conv15/Relu,107
v/tower_0/cg/incept_v4_rb0/conv115/Relu,102
v/tower_0/cg/incept_v4_sc0/conv10/Relu,320
v/tower_0/cg/incept_v4_c0_2/conv141/Relu,36
v/tower_0/cg/incept_v4_a0_1/conv18/Relu,161
v/tower_0/cg/incept_v4_b0/conv47/Relu,102
v/tower_0/cg/incept_v4_b0_4/conv91/Relu,89
v/tower_0/cg/incept_v4_sb0/conv7/Relu,462
v/tower_0/cg/incept_v4_ra0/conv39/Relu,154
v/tower_0/cg/incept_v4_a0_2/conv28/Relu,161
v/tower_0/cg/incept_v4_b0_1/conv60/Relu,89
v/tower_0/cg/incept_v4_b0_3/conv80/Relu,88
v/tower_0/cg/incept_v4_b0_4/conv83/Relu,53
v/tower_0/cg/incept_v4_a0_3/conv33/Relu,161
v/tower_0/cg/incept_v4_rb0/conv116/Relu,103
v/tower_0/cg/incept_v4_c0/conv121/Relu,35
v/tower_0/cg/incept_v4_c0_1/conv131/Relu,35
v/tower_0/cg/incept_v4_a0_1/conv22/Relu,107
v/tower_0/cg/incept_v4_a0_2/conv29/Relu,107
v/tower_0/cg/incept_v4_b0_5/conv100/Relu,88
v/tower_0/cg/incept_v4_b0_3/conv75/Relu,77
