v/tower_0/cg/incept_v3_e0_1/conv91/conv2d/Conv2D,1440
v/tower_0/cg/incept_v3_a0_2/conv19/conv2d/Conv2D,1010
v/tower_0/cg/incept_v3_d0/conv70/conv2d/Conv2D,1827
v/tower_0/cg/incept_v3_e0/conv77/conv2d/Conv2D,1431
v/tower_0/cg/incept_v3_c0_2/conv53/conv2d/Conv2D,1797
v/tower_0/cg/incept_v3_e0_1/conv92/conv2d/Conv2D,1483
v/tower_0/cg/incept_v3_c0_1/conv46/conv2d/Conv2D,1660
v/tower_0/cg/incept_v3_c0_3/conv69/conv2d/Conv2D,1806
v/tower_0/cg/incept_v3_b0/conv26/conv2d/Conv2D,11054
v/tower_0/cg/incept_v3_e0_1/conv87/conv2d/Conv2D,1455
v/tower_0/cg/incept_v3_c0/conv33/conv2d/Conv2D,1500
v/tower_0/cg/incept_v3_c0_2/conv59/conv2d/Conv2D,1814
v/tower_0/cg/incept_v3_a0/conv7/conv2d/Conv2D,2664
v/tower_0/cg/incept_v3_a0_2/conv21/conv2d/Conv2D,2605
v/tower_0/cg/incept_v3_e0_1/conv85/conv2d/Conv2D,1897
v/tower_0/cg/incept_v3_c0_3/conv64/conv2d/Conv2D,1810
v/tower_0/cg/incept_v3_c0_2/conv50/conv2d/Conv2D,1824
v/tower_0/cg/incept_v3_c0_2/conv56/conv2d/Conv2D,1658
v/tower_0/cg/conv4/conv2d/Conv2D,17727
v/tower_0/cg/incept_v3_e0/conv82/conv2d/Conv2D,1446
v/tower_0/cg/incept_v3_c0_2/conv52/conv2d/Conv2D,1679
v/tower_0/cg/incept_v3_e0_1/conv89/conv2d/Conv2D,2671
v/tower_0/cg/incept_v3_a0/conv8/conv2d/Conv2D,716
v/tower_0/cg/conv0/conv2d/Conv2D,1724
v/tower_0/cg/incept_v3_e0_1/conv93/conv2d/Conv2D,1428
v/tower_0/cg/incept_v3_a0/conv11/conv2d/Conv2D,463
v/tower_0/cg/incept_v3_c0_2/conv51/conv2d/Conv2D,1807
v/tower_0/cg/incept_v3_e0_1/conv90/conv2d/Conv2D,1503
v/tower_0/cg/incept_v3_c0_3/conv61/conv2d/Conv2D,1823
v/tower_0/cg/conv3/conv2d/Conv2D,2193
v/tower_0/cg/incept_v3_a0/conv9/conv2d/Conv2D,2222
v/tower_0/cg/incept_v3_d0/conv71/conv2d/Conv2D,1603
v/tower_0/cg/incept_v3_d0/conv75/conv2d/Conv2D,1217
v/tower_0/cg/incept_v3_c0_1/conv49/conv2d/Conv2D,1819
v/tower_0/cg/incept_v3_c0_1/conv45/conv2d/Conv2D,1563
